name,team,pos,penalty_name,penalty_yards,total_penalty_yards_by_position,total_penalty_yards_by_player,total_penalty_yards_by_team
I.Bruce,San Francisco,WR,Clipping,0,8360,0,3017
J.Avant,Philadelphia,WR,Ineligible Downfield Kick,10,8360,10,2483
J.Avant,Philadelphia,WR,Illegal Onside Kick,0,8360,10,2483
J.Cribbs,Cleveland,WR,Illegal Kick/Kicking Loose Ball,0,8360,0,2490
J.Gage,Tennessee,WR,Short Free Kick,0,8360,0,2041
J.Gage,Tennessee,WR,Running Into the Kicker,0,8360,0,2041
J.Galloway,New England,WR,Low Block,0,8360,0,1521
J.Hill,San Francisco,WR,Illegal Onside Kick,0,8360,0,3017
J.Jones,Green Bay,WR,Tripping,20,8360,257,2779
J.Jones,Green Bay,WR,Illegal Blindside Block,0,8360,257,2779
J.Jones,Houston,WR,Face Mask (5 Yards),0,8360,257,2864
J.Knox,Chicago,WR,Running Into the Kicker,5,8360,5,2150
J.Maclin,Philadelphia,WR,Illegal Forward Pass,0,8360,40,2483
J.Maclin,Philadelphia,WR,Offensive Pass Interference,40,8360,40,2483
J.Morgan,San Francisco,WR,Chop Block,0,8360,316,3017
J.Morgan,San Francisco,WR,Illegal Motion,0,8360,316,3017
J.Morgan,San Francisco,WR,Player Out of Bounds on Kick,0,8360,316,3017
J.Morgan,San Francisco,WR,Offensive Holding,263,8360,316,3017
J.Morgan,San Francisco,WR,Roughing the Kicker,0,8360,316,3017
J.Morgan,San Francisco,WR,Illegal Use of Hands,5,8360,316,3017
J.Morgan,San Francisco,WR,Defensive Holding,48,8360,316,3017
J.Nelson,Green Bay,WR,Face Mask,0,8360,0,2779
J.Reed,Buffalo,WR,Running Into the Kicker,5,8360,5,2445
J.Standeford,Detroit,WR,Offensive 12 On-field,5,8360,5,3435
K.Britt,Tennessee,WR,Disqualification,0,8360,234,2041
K.Britt,Tennessee,WR,Face Mask,0,8360,234,2041
K.Britt,Tennessee,WR,Defensive Pass Interference,234,8360,234,2041
K.Ogletree,Dallas,WR,Fair Catch Interference,0,8360,0,3299
K.Osgood,Jacksonville,WR,Face Mask (5 Yards),0,8360,10,1152
K.Osgood,San Diego,WR,Leverage,0,8360,10,2124
K.Osgood,San Diego,WR,Illegal Touch Pass,10,8360,10,2124
K.Walter,Houston,WR,Illegal Receiver Pass,0,8360,55,2864
K.Walter,Houston,WR,Roughing the Passer,45,8360,55,2864
